ts_id,dpsi_val,dcpa_val,conflict_dcpa,conflict_tin,conflict_tin_defined,conflict_tout,is_conflict
250602_152543_2753e1d3,0,0,100.0,49.483333333333334,49.483333333333334,100.0,49.483333333333334
250602_152557_785258b7,0,5,100.0,50.24999999999999,50.24999999999999,100.0,50.24999999999999
250602_152611_2db7e1bb,0,10,100.0,49.99,49.99,100.0,49.99
250602_152626_0ba5e5b6,0,15,100.0,49.88333333333333,49.88333333333333,100.0,49.88333333333333
250602_152640_c1661279,0,20,100.0,49.53,49.53,100.0,49.53
250602_152654_e6aa17d7,0,25,100.0,49.89666666666667,49.89666666666667,100.0,49.89666666666667
250602_152709_f1fb3b1d,0,30,100.0,49.59,49.59,100.0,49.59
250602_152723_c4d644d5,0,35,100.0,49.88,49.88,100.0,49.88
250602_152738_bf4989a8,0,40,100.0,49.79,49.79,100.0,49.79
250602_152752_0f43ff14,0,45,100.0,49.21,49.21,100.0,49.21
250602_152806_b7e3380b,10,0,100.0,49.87333333333333,49.87333333333333,100.0,49.87333333333333
250602_152821_cac56f66,10,5,100.0,50.10666666666667,50.10666666666667,100.0,50.10666666666667
250602_152835_a21780c4,10,10,100.0,49.81,49.81,100.0,49.81
250602_152850_e285d503,10,15,100.0,50.019999999999996,50.019999999999996,100.0,50.019999999999996
250602_152905_79236733,10,20,100.0,49.36,49.36,100.0,49.36
250602_152920_929fff06,10,25,100.0,49.71666666666666,49.71666666666666,100.0,49.71666666666666
250602_152934_2c0f9998,10,30,100.0,49.843333333333334,49.843333333333334,100.0,49.843333333333334
250602_152949_e15ae140,10,35,100.0,49.95666666666666,49.95666666666666,100.0,49.95666666666666
250602_153004_4067715a,10,40,100.0,49.81333333333333,49.81333333333333,100.0,49.81333333333333
250602_153018_a6170951,10,45,100.0,50.42,50.42,100.0,50.42
250602_153033_86213a8c,20,0,100.0,49.583333333333336,49.583333333333336,100.0,49.583333333333336
250602_153047_e9adcf50,20,5,100.0,50.22333333333333,50.22333333333333,100.0,50.22333333333333
250602_153102_4c6ecbac,20,10,100.0,49.67666666666667,49.67666666666667,100.0,49.67666666666667
250602_153117_23f4a64b,20,15,100.0,49.57333333333334,49.57333333333334,100.0,49.57333333333334
250602_153132_632b7389,20,20,100.0,49.583333333333336,49.583333333333336,100.0,49.583333333333336
250602_153146_91caf3dc,20,25,100.0,49.519999999999996,49.519999999999996,100.0,49.519999999999996
250602_153201_20fb8104,20,30,100.0,50.11666666666667,50.11666666666667,100.0,50.11666666666667
250602_153216_5700e407,20,35,100.0,50.029999999999994,50.029999999999994,100.0,50.029999999999994
250602_153231_af8b8e4c,20,40,100.0,50.07,50.07,100.0,50.07
250602_153246_95eca823,20,45,100.0,50.36333333333334,50.36333333333334,100.0,50.36333333333334
250602_153301_f2ba745e,30,0,100.0,50.32333333333333,50.32333333333333,100.0,50.32333333333333
250602_153315_c0514754,30,5,100.0,49.63,49.63,100.0,49.63
250602_153330_10d12cbe,30,10,100.0,49.67333333333334,49.67333333333334,100.0,49.67333333333334
250602_153345_2faa484d,30,15,100.0,49.74666666666667,49.74666666666667,100.0,49.74666666666667
250602_153400_b72c96ba,30,20,100.0,50.096666666666664,50.096666666666664,100.0,50.096666666666664
250602_153415_9545f810,30,25,100.0,49.65,49.65,100.0,49.65
250602_153430_227fb83f,30,30,100.0,50.413333333333334,50.413333333333334,100.0,50.413333333333334
250602_153444_652ebba8,30,35,100.0,50.29333333333334,50.29333333333334,100.0,50.29333333333334
250602_153459_1a9f3076,30,40,100.0,50.17,50.17,100.0,50.17
250602_153514_982b33e0,30,45,100.0,49.39666666666667,49.39666666666667,100.0,49.39666666666667
250602_153529_00a4f4f5,40,0,100.0,50.36333333333334,50.36333333333334,100.0,50.36333333333334
250602_153544_6e972716,40,5,100.0,50.07666666666667,50.07666666666667,100.0,50.07666666666667
250602_153559_4b52ab0a,40,10,100.0,50.22333333333333,50.22333333333333,100.0,50.22333333333333
250602_153614_8d257076,40,15,100.0,49.593333333333334,49.593333333333334,100.0,49.593333333333334
250602_153629_be1e3eb7,40,20,100.0,49.95,49.95,100.0,49.95
250602_153644_158bd375,40,25,100.0,49.693333333333335,49.693333333333335,100.0,49.693333333333335
250602_153659_13e74a9b,40,30,100.0,50.10666666666667,50.10666666666667,100.0,50.10666666666667
250602_153713_6128e497,40,35,100.0,49.89666666666667,49.89666666666667,100.0,49.89666666666667
250602_153728_5147292e,40,40,100.0,50.263333333333335,50.263333333333335,100.0,50.263333333333335
250602_153743_ccfcaa90,40,45,100.0,49.92666666666667,49.92666666666667,100.0,49.92666666666667
250602_153758_e20820c6,50,0,100.0,50.14999999999999,50.14999999999999,100.0,50.14999999999999
250602_153813_d1927bf4,50,5,100.0,49.72666666666667,49.72666666666667,100.0,49.72666666666667
250602_153828_387422ec,50,10,100.0,49.93666666666667,49.93666666666667,100.0,49.93666666666667
250602_153843_7ec174ad,50,15,100.0,49.63,49.63,100.0,49.63
250602_153858_8ce8bd78,50,20,100.0,49.846666666666664,49.846666666666664,100.0,49.846666666666664
