ts_id,dpsi_val,dcpa_val,conflict_dcpa,conflict_tin,conflict_tin_defined,conflict_tout,is_conflict
250602_150907_708c501f,20,45,100.0,49.74,49.74,100.0,49.74
250602_150912_b202d20e,30,0,100.0,49.730000000000004,49.730000000000004,100.0,49.730000000000004
250602_150917_fd2c24e0,30,5,100.0,49.559999999999995,49.559999999999995,100.0,49.559999999999995
250602_150922_bd49e9ef,30,10,100.0,50.14999999999999,50.14999999999999,100.0,50.14999999999999
250602_150928_12a6ee7e,30,15,100.0,49.480000000000004,49.480000000000004,100.0,49.480000000000004
250602_150933_d11db267,30,20,100.0,49.769999999999996,49.769999999999996,100.0,49.769999999999996
250602_150938_0c604b2e,30,25,100.0,50.22,50.22,100.0,50.22
250602_150943_4d6a7a68,30,30,100.0,49.95,49.95,100.0,49.95
250602_150949_2ea84694,30,35,100.0,49.58,49.58,100.0,49.58
250602_150954_833dce29,30,40,100.0,50.7,50.7,100.0,50.7
250602_150959_632e6804,30,45,100.0,49.05,49.05,100.0,49.05
250602_151004_43dc9c7e,40,0,100.0,50.160000000000004,50.160000000000004,100.0,50.160000000000004
250602_151010_d99fb902,40,5,100.0,49.39,49.39,100.0,49.39
250602_151015_614ec84f,40,10,100.0,49.53,49.53,100.0,49.53
250602_151020_fd3256ee,40,15,100.0,49.769999999999996,49.769999999999996,100.0,49.769999999999996
250602_151026_4312b048,40,20,100.0,49.63,49.63,100.0,49.63
250602_151031_bd3e608b,40,25,100.0,50.38,50.38,100.0,50.38
250602_151036_5d77bf0f,40,30,100.0,49.79,49.79,100.0,49.79
250602_151042_9480c53c,40,35,100.0,49.11,49.11,100.0,49.11
250602_151047_c844e639,40,40,100.0,49.6,49.6,100.0,49.6
250602_151053_6de0a7a4,40,45,100.0,50.1,50.1,100.0,50.1
250602_151058_385d015c,50,0,100.0,48.57,48.57,100.0,48.57
250602_151103_d8b2ddaa,50,5,100.0,50.23,50.23,100.0,50.23
250602_151108_e7622f6a,50,10,100.0,49.66,49.66,100.0,49.66
250602_151114_15a00d0c,50,15,100.0,50.7,50.7,100.0,50.7
250602_151119_b6d6b40e,50,20,100.0,50.18,50.18,100.0,50.18
250602_151124_038f30c8,50,25,100.0,49.980000000000004,49.980000000000004,100.0,49.980000000000004
250602_151130_99ee542e,50,30,100.0,49.24,49.24,100.0,49.24
250602_151135_c151ac1d,50,35,100.0,49.6,49.6,100.0,49.6
250602_151141_bf473f8c,50,40,100.0,50.019999999999996,50.019999999999996,100.0,50.019999999999996
250602_151146_3d0153dd,50,45,100.0,49.62,49.62,100.0,49.62
250602_151152_ccf076b2,60,0,100.0,48.88,48.88,100.0,48.88
250602_151157_4771330c,60,5,100.0,49.99,49.99,100.0,49.99
250602_151202_a333384a,60,10,100.0,49.9,49.9,100.0,49.9
250602_151208_524480a5,60,15,100.0,50.3,50.3,100.0,50.3
250602_151213_c2e10261,60,20,100.0,49.2,49.2,100.0,49.2
250602_151219_38168e3b,60,25,100.0,49.96,49.96,100.0,49.96
250602_151224_3a6c2ba6,60,30,100.0,49.46,49.46,100.0,49.46
250602_151229_ccc58005,60,35,100.0,50.31,50.31,100.0,50.31
250602_151234_bbc421ae,60,40,100.0,49.830000000000005,49.830000000000005,100.0,49.830000000000005
250602_151240_813f2460,60,45,100.0,50.260000000000005,50.260000000000005,100.0,50.260000000000005
250602_151245_ba1d17ac,70,0,100.0,50.17,50.17,100.0,50.17
250602_151250_9a17a4bd,70,5,100.0,49.71,49.71,100.0,49.71
250602_151256_18dfa156,70,10,100.0,50.029999999999994,50.029999999999994,100.0,50.029999999999994
250602_151301_bb154b66,70,15,100.0,49.8,49.8,100.0,49.8
250602_151306_58b37d5b,70,20,100.0,51.05,51.05,100.0,51.05
250602_151312_9a39e1f0,70,25,100.0,51.38,51.38,100.0,51.38
250602_151317_18c94b00,70,30,100.0,49.35,49.35,100.0,49.35
250602_151322_c6182218,70,35,100.0,49.71,49.71,100.0,49.71
250602_151328_12fae1f1,70,40,100.0,50.71,50.71,100.0,50.71
250602_151333_1616d65c,70,45,100.0,49.63,49.63,100.0,49.63
250602_151338_e7ea91f5,80,0,100.0,49.309999999999995,49.309999999999995,100.0,49.309999999999995
250602_151344_0b71bee8,80,5,100.0,48.730000000000004,48.730000000000004,100.0,48.730000000000004
250602_151349_d4d88a83,80,10,100.0,50.5,50.5,100.0,50.5
250602_151354_3dcb5b15,80,15,100.0,49.11,49.11,100.0,49.11
250602_151400_08278885,80,20,100.0,50.6,50.6,100.0,50.6
250602_151405_88d2f023,80,25,100.0,49.25,49.25,100.0,49.25
250602_151410_2e814ea2,80,30,100.0,50.06,50.06,100.0,50.06
250602_151416_2ca1ce20,80,35,100.0,49.830000000000005,49.830000000000005,100.0,49.830000000000005
250602_151421_b4f016d4,80,40,100.0,49.230000000000004,49.230000000000004,100.0,49.230000000000004
250602_151426_05ad5ba2,80,45,100.0,50.56,50.56,100.0,50.56
250602_151432_d1342484,90,0,100.0,49.89,49.89,100.0,49.89
250602_151437_3229d7a0,90,5,100.0,49.7,49.7,100.0,49.7
250602_151442_ac0c9b06,90,10,100.0,49.78,49.78,100.0,49.78
250602_151448_d384c380,90,15,100.0,49.86,49.86,100.0,49.86
250602_151453_99fee42a,90,20,100.0,50.27,50.27,100.0,50.27
250602_151459_7e98102c,90,25,100.0,50.17,50.17,100.0,50.17
250602_151504_7408ffc2,90,30,100.0,50.029999999999994,50.029999999999994,100.0,50.029999999999994
250602_151509_95362ff8,90,35,100.0,50.51,50.51,100.0,50.51
250602_151515_4dc6a384,90,40,100.0,49.4,49.4,100.0,49.4
250602_151520_0f68134b,90,45,100.0,50.57000000000001,50.57000000000001,100.0,50.57000000000001
250602_151525_e993e60d,100,0,100.0,49.45,49.45,100.0,49.45
250602_151531_ab6f9a07,100,5,100.0,49.62,49.62,100.0,49.62
250602_151536_e3f41e68,100,10,100.0,49.25,49.25,100.0,49.25
250602_151541_6b4af90b,100,15,100.0,49.02,49.02,100.0,49.02
250602_151546_99a49eb1,100,20,100.0,50.44,50.44,100.0,50.44
250602_151552_b9861060,100,25,100.0,49.97,49.97,100.0,49.97
250602_151557_e620ec82,100,30,100.0,49.94,49.94,100.0,49.94
250602_151603_5d34bc53,100,35,100.0,49.34,49.34,100.0,49.34
250602_151608_ac03eb97,100,40,100.0,50.92,50.92,100.0,50.92
250602_151614_6ea2a7f1,100,45,100.0,50.99,50.99,100.0,50.99
250602_151619_11a0b50a,110,0,100.0,49.88,49.88,100.0,49.88
250602_151624_8e6ff7e0,110,5,100.0,49.94,49.94,100.0,49.94
250602_151629_bdce9d8c,110,10,100.0,49.980000000000004,49.980000000000004,100.0,49.980000000000004
250602_151635_40b63d2c,110,15,100.0,49.84,49.84,100.0,49.84
250602_151640_82d4c7db,110,20,100.0,49.41,49.41,100.0,49.41
250602_151646_9c588c50,110,25,100.0,49.45,49.45,100.0,49.45
250602_151651_c205443c,110,30,100.0,49.9,49.9,100.0,49.9
250602_151656_abf16ecd,110,35,100.0,49.68,49.68,100.0,49.68
250602_151702_a75947ae,110,40,100.0,49.62,49.62,100.0,49.62
250602_151707_ffb802af,110,45,100.0,49.84,49.84,100.0,49.84
250602_151712_eb51f8e6,120,0,100.0,49.87,49.87,100.0,49.87
250602_151718_bcc3b622,120,5,100.0,49.95,49.95,100.0,49.95
250602_151723_75dd5b52,120,10,100.0,50.129999999999995,50.129999999999995,100.0,50.129999999999995
250602_151729_385a8874,120,15,100.0,49.49,49.49,100.0,49.49
250602_151734_99421b40,120,20,100.0,49.480000000000004,49.480000000000004,100.0,49.480000000000004
250602_151739_9fb681a0,120,25,100.0,50.82,50.82,100.0,50.82
250602_151744_f165f952,120,30,100.0,49.6,49.6,100.0,49.6
250602_151750_b905dcf8,120,35,100.0,49.72,49.72,100.0,49.72
250602_151755_d3da8feb,120,40,100.0,49.830000000000005,49.830000000000005,100.0,49.830000000000005
250602_151801_96738877,120,45,100.0,49.82,49.82,100.0,49.82
250602_151806_bdc2151a,130,0,100.0,50.89,50.89,100.0,50.89
250602_151811_08aa21af,130,5,100.0,49.559999999999995,49.559999999999995,100.0,49.559999999999995
250602_151817_ec3a35a8,130,10,100.0,49.919999999999995,49.919999999999995,100.0,49.919999999999995
250602_151822_9fcc55fb,130,15,100.0,49.94,49.94,100.0,49.94
250602_151828_41648e4d,130,20,100.0,50.28,50.28,100.0,50.28
250602_151833_ec2d4bad,130,25,100.0,49.669999999999995,49.669999999999995,100.0,49.669999999999995
250602_151838_b72f168d,130,30,100.0,50.23,50.23,100.0,50.23
250602_151844_c50b5a03,130,35,100.0,49.9,49.9,100.0,49.9
250602_151849_cdadabd7,130,40,100.0,49.63,49.63,100.0,49.63
250602_151855_0a393aaa,130,45,100.0,50.62,50.62,100.0,50.62
250602_151900_e1eeb6c9,140,0,100.0,49.57,49.57,100.0,49.57
250602_151905_f40dbdb9,140,5,100.0,49.76,49.76,100.0,49.76
250602_151911_d351db62,140,10,100.0,50.38,50.38,100.0,50.38
250602_151916_b6db903b,140,15,100.0,50.44,50.44,100.0,50.44
250602_151922_a9fb9ab8,140,20,100.0,50.11,50.11,100.0,50.11
250602_151927_80b467f1,140,25,100.0,50.129999999999995,50.129999999999995,100.0,50.129999999999995
250602_151933_b6680044,140,30,100.0,49.57,49.57,100.0,49.57
250602_151939_20c2d5e7,140,35,100.0,50.14999999999999,50.14999999999999,100.0,50.14999999999999
250602_151944_2a366f81,140,40,100.0,50.519999999999996,50.519999999999996,100.0,50.519999999999996
250602_151949_496a8597,140,45,100.0,49.84,49.84,100.0,49.84
250602_151954_ad8f4600,150,0,100.0,50.83,50.83,100.0,50.83
250602_152000_08e50c65,150,5,100.0,49.370000000000005,49.370000000000005,100.0,49.370000000000005
250602_152005_1310ce10,150,10,100.0,50.8,50.8,100.0,50.8
250602_152010_490dd4a9,150,15,100.0,49.33,49.33,100.0,49.33
250602_152016_4cb686a0,150,20,100.0,49.830000000000005,49.830000000000005,100.0,49.830000000000005
250602_152021_9f028470,150,25,100.0,49.69,49.69,100.0,49.69
250602_152026_8a8c99da,150,30,100.0,49.72,49.72,100.0,49.72
250602_152032_46a9ebe0,150,35,100.0,50.019999999999996,50.019999999999996,100.0,50.019999999999996
250602_152037_7bf06359,150,40,100.0,49.82,49.82,100.0,49.82
250602_152042_c2a95f28,150,45,100.0,50.23,50.23,100.0,50.23
250602_152048_f0831c40,160,0,100.0,49.89,49.89,100.0,49.89
250602_152053_dda8d1d5,160,5,100.0,50.67,50.67,100.0,50.67
250602_152058_14d28720,160,10,100.0,49.89,49.89,100.0,49.89
250602_152104_2cbd6104,160,15,100.0,50.6,50.6,100.0,50.6
250602_152109_91508fa0,160,20,100.0,49.919999999999995,49.919999999999995,100.0,49.919999999999995
250602_152114_7dc7d534,160,25,100.0,50.68,50.68,100.0,50.68
250602_152119_84bb2075,160,30,100.0,50.260000000000005,50.260000000000005,100.0,50.260000000000005
250602_152125_81c3dc9b,160,35,100.0,49.59,49.59,100.0,49.59
250602_152130_0eb0acb4,160,40,100.0,49.79,49.79,100.0,49.79
250602_152135_9a22dba2,160,45,100.0,49.86,49.86,100.0,49.86
250602_152141_d826a244,170,0,100.0,50.160000000000004,50.160000000000004,100.0,50.160000000000004
250602_152146_93467780,170,5,100.0,50.05,50.05,100.0,50.05
250602_152151_fd680013,170,10,100.0,50.43,50.43,100.0,50.43
250602_152157_12248aa7,170,15,100.0,49.86,49.86,100.0,49.86
250602_152202_dc2507f1,170,20,100.0,49.87,49.87,100.0,49.87
250602_152208_7fffb907,170,25,100.0,50.29,50.29,100.0,50.29
250602_152213_bc6c6577,170,30,100.0,50.19,50.19,100.0,50.19
250602_152218_9d55a0f2,170,35,100.0,48.6,48.6,100.0,48.6
250602_152224_314e2477,170,40,100.0,50.339999999999996,50.339999999999996,100.0,50.339999999999996
250602_152228_51e7c4eb,170,45,100.0,49.13,49.13,100.0,49.13
250602_152234_ce69fdf3,180,0,100.0,49.6,49.6,100.0,49.6
250602_152239_f85db282,180,5,100.0,50.370000000000005,50.370000000000005,100.0,50.370000000000005
250602_152244_3409f854,180,10,100.0,49.68,49.68,100.0,49.68
250602_152250_3266111b,180,15,100.0,49.84,49.84,100.0,49.84
250602_152255_724deb50,180,20,100.0,49.79,49.79,100.0,49.79
250602_152301_43e0b3fd,180,25,100.0,49.62,49.62,100.0,49.62
250602_152306_7cca306b,180,30,100.0,49.8,49.8,100.0,49.8
250602_152311_24f23079,180,35,100.0,51.0,51.0,100.0,51.0
250602_152317_a4b67e11,180,40,100.0,50.01,50.01,100.0,50.01
250602_152322_3b60c095,180,45,100.0,50.03999999999999,50.03999999999999,100.0,50.03999999999999
