ts_id,dpsi_val,dcpa_val,conflict_dcpa,conflict_tin,conflict_tin_defined,conflict_tout,is_conflict
250527_170540_2c50e832,0,0,100.0,46.96,46.96,100.0,46.96
250527_170557_191f630a,0,5,100.0,45.910000000000004,45.910000000000004,100.0,45.910000000000004
250527_170614_93c10770,0,10,100.0,46.73,46.73,100.0,46.73
250527_170631_5f326552,0,15,99.995,46.155,46.15730786539327,99.995,46.155
250527_170649_b61a7b65,0,20,99.97500000000001,46.485,46.496624156039005,99.97500000000001,46.485
250527_170706_597f9b2d,0,25,99.79,45.885,45.98156127868524,99.79,45.885
250527_170723_d72137f0,0,30,99.095,46.48,46.90448559463141,99.095,46.48
250527_170740_687c92e1,0,35,95.76,46.785,48.856516290726816,95.76,46.785
250527_170757_b36cc1b5,0,40,87.625,47.11,53.763195435092726,87.625,47.11
250527_170814_69d9430c,0,45,71.905,47.055,65.44051178638482,71.905,47.055
250527_170831_9c988dce,10,0,100.0,47.135,47.135,100.0,47.135
250527_170849_256fe0f2,10,5,100.0,46.175,46.175,100.0,46.175
250527_170906_89ac625b,10,10,100.0,46.595,46.595,100.0,46.595
250527_170923_0d00520d,10,15,99.995,45.965,45.96729836491825,99.995,45.965
250527_170940_90d3a6d9,10,20,99.98,46.785,46.79435887177436,99.98,46.785
250527_170957_e20b4d0d,10,25,99.785,46.445,46.545071904594884,99.785,46.445
250527_171014_7869c535,10,30,98.955,46.9,47.3952806831388,98.955,46.9
250527_171031_8db887b9,10,35,95.875,46.379999999999995,48.375488917861794,95.875,46.379999999999995
250527_171048_dc14bec2,10,40,87.75500000000001,46.605000000000004,53.10808500940117,87.75500000000001,46.605000000000004
250527_171106_7d59946a,10,45,71.775,46.6,64.92511320097528,71.775,46.6
250527_171123_bd2bf67a,20,0,100.0,46.335,46.335,100.0,46.335
250527_171140_b6506eba,20,5,100.0,46.46,46.46,100.0,46.46
250527_171158_d1fd1497,20,10,100.0,46.29,46.29,100.0,46.29
250527_171215_5c347eb7,20,15,100.0,46.195,46.195,100.0,46.195
250527_171232_e7b402c7,20,20,99.98,46.5,46.50930186037208,99.98,46.5
250527_171251_b38bb165,20,25,99.82,46.11,46.19314766579844,99.82,46.11
250527_171309_b3c4e368,20,30,98.845,46.755,47.30133036572411,98.845,46.755
250527_171326_e5eae3bc,20,35,95.735,46.07,48.12242126703922,95.735,46.07
250527_171343_694057d3,20,40,87.41499999999999,46.42,53.103014356803754,87.41499999999999,46.42
250527_171400_6e6a4d69,20,45,71.77,47.075,65.59147276020622,71.77,47.075
250527_171417_6d8f04da,30,0,100.0,46.81,46.81,100.0,46.81
250527_171434_0b01d614,30,5,100.0,45.92,45.92,100.0,45.92
250527_171451_49d89477,30,10,100.0,47.49,47.49,100.0,47.49
250527_171508_76c33a40,30,15,100.0,46.695,46.695,100.0,46.695
250527_171526_eb618963,30,20,99.985,47.010000000000005,47.01705255788368,99.985,47.010000000000005
250527_171543_17194395,30,25,99.79,46.88,46.97865517586933,99.79,46.88
250527_171600_c01a87f8,30,30,98.96000000000001,46.505,46.99373484236055,98.96000000000001,46.505
250527_171617_19ca33eb,30,35,95.795,46.245000000000005,48.27496215877655,95.795,46.245000000000005
250527_171634_1ee4e6ab,30,40,87.445,46.515,53.19343587397793,87.445,46.515
250527_171651_6622aa12,30,45,71.61,45.705,63.824884792626726,71.61,45.705
250527_171708_5784e136,40,0,100.0,46.739999999999995,46.739999999999995,100.0,46.739999999999995
250527_171726_7e19d5db,40,5,100.0,46.375,46.375,100.0,46.375
250527_171743_027b5266,40,10,100.0,46.97,46.97,100.0,46.97
250527_171800_49e395b9,40,15,99.995,46.53,46.53232661633081,99.995,46.53
250527_171818_d46152be,40,20,99.98,46.585,46.594318863772756,99.98,46.585
250527_171835_2a7b2f52,40,25,99.75500000000001,46.04,46.15307503383289,99.75500000000001,46.04
250527_171852_9fab805a,40,30,98.895,45.98,46.493756003842456,98.895,45.98
250527_171909_16e45de0,40,35,95.94,46.975,48.9628934750886,95.94,46.975
250527_171926_ba0267d2,40,40,87.97500000000001,46.89,53.29923273657289,87.97500000000001,46.89
250527_171943_3bade799,40,45,71.955,46.760000000000005,64.98506010701132,71.955,46.760000000000005
250527_172001_a524f8da,50,0,100.0,46.69,46.69,100.0,46.69
250527_172018_40dfa3e3,50,5,100.0,46.915,46.915,100.0,46.915
250527_172035_1c03943a,50,10,100.0,47.13,47.13,100.0,47.13
250527_172052_a23622b1,50,15,100.0,46.635,46.635,100.0,46.635
250527_172109_e88751e5,50,20,99.99,46.315,46.319631963196315,99.99,46.315
250527_172126_3a21b681,50,25,99.82,46.550000000000004,46.63394109396914,99.82,46.550000000000004
250527_172144_ac257081,50,30,98.97,46.875,47.36283722340103,98.97,46.875
250527_172201_0864c360,50,35,95.675,46.89,49.00966814737392,95.675,46.89
250527_172218_6e73c456,50,40,87.555,46.650000000000006,53.280794928901834,87.555,46.650000000000006
250527_172235_605b8d0d,50,45,71.955,46.400000000000006,64.48474741157668,71.955,46.400000000000006
250527_172252_14c29c2c,60,0,100.0,46.81,46.81,100.0,46.81
250527_172310_2ca58962,60,5,100.0,47.005,47.005,100.0,47.005
250527_172327_517c04cc,60,10,100.0,45.995000000000005,45.995000000000005,100.0,45.995000000000005
250527_172344_3de8ca87,60,15,99.995,46.705000000000005,46.70733536676834,99.995,46.705000000000005
250527_172401_db1c5cd4,60,20,99.965,46.495,46.51127894763167,99.965,46.495
250527_172418_c80ee243,60,25,99.785,46.29,46.38973793656361,99.785,46.29
250527_172435_e0de4366,60,30,98.845,46.660000000000004,47.20522029440033,98.845,46.660000000000004
250527_172453_328dcc5c,60,35,95.88,46.225,48.21130579891531,95.88,46.225
250527_172510_3685068c,60,40,87.325,46.535,53.28943601488692,87.325,46.535
250527_172527_4e227812,60,45,71.94500000000001,46.865,65.14003752866773,71.94500000000001,46.865
250527_172544_173e43b1,70,0,100.0,47.135,47.135,100.0,47.135
250527_172601_625f3199,70,5,100.0,46.9,46.9,100.0,46.9
250527_172618_972dd7a3,70,10,100.0,46.985,46.985,100.0,46.985
250527_172636_2b0f1bf4,70,15,100.0,45.574999999999996,45.574999999999996,100.0,45.574999999999996
250527_172653_fffeddb1,70,20,99.965,46.7,46.71635072275296,99.965,46.7
250527_172710_b26e5890,70,25,99.845,46.47,46.54214031749211,99.845,46.47
250527_172727_8e9a083f,70,30,98.925,46.385,46.88905736669194,98.925,46.385
250527_172745_221b63b7,70,35,95.91499999999999,45.85,47.802742011155715,95.91499999999999,45.85
250527_172802_231cc64d,70,40,87.75500000000001,46.32,52.78331718990371,87.75500000000001,46.32
250527_172819_f8dcd83a,70,45,72.02,46.915,65.14162732574285,72.02,46.915
250527_172836_a49fc211,80,0,100.0,46.47,46.47,100.0,46.47
250527_172853_446911c1,80,5,100.0,46.54,46.54,100.0,46.54
250527_172911_1a8344fe,80,10,100.0,46.71,46.71,100.0,46.71
250527_172928_65686a8e,80,15,100.0,46.434999999999995,46.434999999999995,100.0,46.434999999999995
250527_172945_ccd6a1c1,80,20,99.97,46.67,46.68400520156047,99.97,46.67
250527_173002_114156c7,80,25,99.80499999999999,46.98,47.07178999048144,99.80499999999999,46.98
250527_173019_89c8982c,80,30,99.02,46.045,46.500706927893354,99.02,46.045
250527_173037_ad20d633,80,35,95.88,46.46,48.456403838130996,95.88,46.46
250527_173054_ba8e0c62,80,40,87.66000000000001,46.115,52.606662103582025,87.66000000000001,46.115
250527_173111_5ac59909,80,45,72.41,46.525,64.25217511393454,72.41,46.525
250527_173128_b908d797,90,0,100.0,46.485,46.485,100.0,46.485
250527_173146_7b88130b,90,5,100.0,46.125,46.125,100.0,46.125
250527_173202_822d6d12,90,10,100.0,46.379999999999995,46.379999999999995,100.0,46.379999999999995
250527_173220_8d73a6fc,90,15,99.995,46.86,46.86234311715586,99.995,46.86
250527_173237_30bbdbe8,90,20,99.965,46.28,46.29620367128495,99.965,46.28
250527_173254_33f74f4a,90,25,99.79,46.615,46.71309750476,99.79,46.615
250527_173311_add5ad60,90,30,99.055,46.379999999999995,46.822472363838266,99.055,46.379999999999995
250527_173329_547a949b,90,35,95.83500000000001,46.505,48.52611258934627,95.83500000000001,46.505
250527_173346_e2be9e5a,90,40,87.485,46.035,52.62044921986626,87.485,46.035
250527_173403_9cebd46f,90,45,72.18,46.655,64.63701856469936,72.18,46.655
250527_173421_a5ffffdd,100,0,100.0,46.18,46.18,100.0,46.18
250527_173438_128cfc83,100,5,100.0,47.11,47.11,100.0,47.11
250527_173455_6677b268,100,10,100.0,46.365,46.365,100.0,46.365
250527_173512_ef261132,100,15,100.0,47.010000000000005,47.010000000000005,100.0,47.010000000000005
250527_173530_a4506e7a,100,20,99.98,46.48,46.48929785957191,99.98,46.48
250527_173547_00c19969,100,25,99.765,46.394999999999996,46.504285069914296,99.765,46.394999999999996
250527_173604_ad3ee1b3,100,30,98.965,46.739999999999995,47.22881826908503,98.965,46.739999999999995
250527_173621_83c614f8,100,35,95.83,46.31,48.32515913596995,95.83,46.31
250527_173639_7e4cc38d,100,40,87.58500000000001,47.07,53.74207912313752,87.58500000000001,47.07
250527_173656_612c8b9d,100,45,72.28,46.82,64.775871610404,72.28,46.82
250527_173713_13bd1669,110,0,100.0,46.394999999999996,46.394999999999996,100.0,46.394999999999996
250527_173731_81a7f601,110,5,100.0,45.93,45.93,100.0,45.93
250527_173748_d185cd77,110,10,100.0,46.405,46.405,100.0,46.405
250527_173805_c824e47c,110,15,99.995,46.660000000000004,46.66233311665584,99.995,46.660000000000004
250527_173822_9090f91d,110,20,99.985,46.67,46.67700155023253,99.985,46.67
250527_173840_55be1bd2,110,25,99.795,46.825,46.9211884362944,99.795,46.825
250527_173857_8d992bc1,110,30,98.9,46.32,46.83518705763397,98.9,46.32
250527_173915_631ded07,110,35,96.155,46.615,48.47901825178098,96.155,46.615
250527_173932_97e995c8,110,40,87.78,46.21,52.64297106402369,87.78,46.21
250527_173949_e43e5993,110,45,72.065,46.71,64.81648511760216,72.065,46.71
250527_174006_105c9441,120,0,100.0,46.745,46.745,100.0,46.745
250527_174024_64556f6a,120,5,100.0,46.625,46.625,100.0,46.625
250527_174041_2216bb6f,120,10,100.0,46.85,46.85,100.0,46.85
250527_174058_3cdc465b,120,15,100.0,46.25,46.25,100.0,46.25
250527_174116_07b4fd9f,120,20,99.98,47.07,47.07941588317664,99.98,47.07
250527_174133_6df8b2d9,120,25,99.815,46.415,46.50102689976456,99.815,46.415
250527_174150_c24cae66,120,30,99.0,46.715,47.186868686868685,99.0,46.715
250527_174208_53e09151,120,35,95.99499999999999,47.160000000000004,49.12755872701703,95.99499999999999,47.160000000000004
250527_174225_1a6b7f75,120,40,87.395,46.9,53.66439727673208,87.395,46.9
250527_174243_8dc75653,120,45,71.965,46.589999999999996,64.7398040714236,71.965,46.589999999999996
250527_174300_39f5417b,130,0,100.0,46.739999999999995,46.739999999999995,100.0,46.739999999999995
250527_174318_ee209ac2,130,5,100.0,46.525,46.525,100.0,46.525
250527_174335_74ff412f,130,10,100.0,46.29,46.29,100.0,46.29
250527_174352_f94a3bba,130,15,99.99,46.735,46.73967396739674,99.99,46.735
250527_174409_190eb5ec,130,20,99.99,46.48,46.48464846484649,99.99,46.48
250527_174426_0b8a9be9,130,25,99.785,46.775,46.87578293330661,99.785,46.775
250527_174444_c681cef5,130,30,98.965,45.79,46.26888293841257,98.965,45.79
250527_174502_9cb9ce02,130,35,95.89,45.934999999999995,47.90384815934925,95.89,45.934999999999995
250527_174519_83f96108,130,40,87.545,45.735,52.24170426637728,87.545,45.735
