ts_id,dpsi_val,dcpa_val,conflict_dcpa,conflict_tin,conflict_tin_defined,conflict_tout,is_conflict
250531_070426_35d39e9e,0,0,100.0,48.44,48.44,100.0,48.44
250531_070435_dfb42a59,0,5,100.0,49.669999999999995,49.669999999999995,100.0,49.669999999999995
250531_070444_61a658c2,0,10,100.0,49.18,49.18,100.0,49.18
250531_070452_e121d21b,0,15,100.0,47.71,47.71,100.0,47.71
250531_070501_d7afc64b,0,20,100.0,48.339999999999996,48.339999999999996,100.0,48.339999999999996
250531_070509_1539d0b1,0,25,100.0,47.96,47.96,100.0,47.96
250531_070518_ec3f29b5,0,30,100.0,47.510000000000005,47.510000000000005,100.0,47.510000000000005
250531_070527_480a7904,0,35,100.0,48.3,48.3,100.0,48.3
250531_070535_86e6dc41,0,40,100.0,48.49,48.49,100.0,48.49
250531_070544_1a7516eb,0,45,100.0,48.309999999999995,48.309999999999995,100.0,48.309999999999995
250531_070553_0c9d03d4,10,0,100.0,47.760000000000005,47.760000000000005,100.0,47.760000000000005
250531_070601_ed7224f4,10,5,100.0,48.22,48.22,100.0,48.22
250531_070610_8caaf366,10,10,100.0,47.85,47.85,100.0,47.85
250531_070619_72c0d51e,10,15,100.0,48.64,48.64,100.0,48.64
250531_070628_d6cbb41b,10,20,100.0,48.16,48.16,100.0,48.16
250531_070636_793e3ea4,10,25,100.0,48.339999999999996,48.339999999999996,100.0,48.339999999999996
250531_070645_815dabaa,10,30,100.0,47.39,47.39,100.0,47.39
250531_070654_1c966090,10,35,100.0,48.39,48.39,100.0,48.39
250531_070703_801958a6,10,40,100.0,48.35,48.35,100.0,48.35
250531_070712_b52f553c,10,45,100.0,47.760000000000005,47.760000000000005,100.0,47.760000000000005
250531_070720_44fdb73a,20,0,100.0,48.93,48.93,100.0,48.93
250531_070729_7a2a1dd6,20,5,100.0,48.05,48.05,100.0,48.05
250531_070738_1cc4d73c,20,10,100.0,48.66,48.66,100.0,48.66
250531_070747_147f47f4,20,15,100.0,47.69,47.69,100.0,47.69
250531_070756_82a1d5fa,20,20,100.0,47.86,47.86,100.0,47.86
250531_070804_805f911d,20,25,100.0,48.6,48.6,100.0,48.6
250531_070813_1dc8a069,20,30,100.0,48.209999999999994,48.209999999999994,100.0,48.209999999999994
250531_070822_c193d51e,20,35,100.0,47.870000000000005,47.870000000000005,100.0,47.870000000000005
250531_070831_d2e3c02c,20,40,100.0,48.97,48.97,100.0,48.97
250531_070840_e2bf258d,20,45,100.0,47.349999999999994,47.349999999999994,100.0,47.349999999999994
250531_070848_028b4151,30,0,100.0,48.6,48.6,100.0,48.6
250531_070857_40ddb9e9,30,5,100.0,48.0,48.0,100.0,48.0
