ts_id,dpsi_val,dcpa_val,conflict_dcpa,conflict_tin,conflict_tin_defined,conflict_tout,is_conflict
250521_135335_7afdfca7,60,25,99.82,46.32,46.40352634742537,99.82,46.32
250521_135344_fbfd10b8,60,30,99.00999999999999,45.67,46.12665387334612,99.00999999999999,45.67
250521_135353_af4b69c7,60,35,95.99,46.26,48.19252005417231,95.99,46.26
250521_135402_99944404,60,40,87.67,45.94,52.40104938975705,87.67,45.94
250521_135411_f59c9364,60,45,71.59,46.23,64.57605810867439,71.59,46.23
250521_135420_a077a234,70,0,100.0,46.410000000000004,46.410000000000004,100.0,46.410000000000004
250521_135429_7060b9c4,70,5,100.0,46.400000000000006,46.400000000000006,100.0,46.400000000000006
250521_135439_e1f55b80,70,10,100.0,46.83,46.83,100.0,46.83
250521_135448_cffff52a,70,15,99.99,46.45,46.45464546454646,99.99,46.45
250521_135459_dc099c7c,70,20,99.94,47.25,47.27836702021212,99.94,47.25
250521_135509_b1d1ce8b,70,25,99.82,46.5,46.58385093167702,99.82,46.5
250521_135519_772a0fc2,70,30,99.03999999999999,46.739999999999995,47.193053311793214,99.03999999999999,46.739999999999995
250521_135529_ffb3bb24,70,35,95.46,46.18,48.376283260004186,95.46,46.18
250521_135538_237c7b2c,70,40,87.32,46.85,53.653229500687125,87.32,46.85
250521_135547_904813e1,70,45,70.97,46.18,65.06974778075244,70.97,46.18
250521_135557_fd5c6707,80,0,100.0,46.89,46.89,100.0,46.89
250521_135606_708de990,80,5,100.0,46.35,46.35,100.0,46.35
250521_135615_3ec12308,80,10,100.0,46.45,46.45,100.0,46.45
250521_135624_f90c5e79,80,15,100.0,46.94,46.94,100.0,46.94
250521_135633_71454f47,80,20,100.0,47.099999999999994,47.099999999999994,100.0,47.099999999999994
250521_135641_c27fd7f9,80,25,99.86,46.64,46.705387542559585,99.86,46.64
250521_135651_02fdc515,80,30,98.96000000000001,46.39,46.87752627324171,98.96000000000001,46.39
250521_135700_29bd6808,80,35,95.85000000000001,46.5,48.5133020344288,95.85000000000001,46.5
250521_135709_1c946b47,80,40,87.19,45.839999999999996,52.574836563826125,87.19,45.839999999999996
250521_135718_be0a5e2f,80,45,71.6,46.88,65.47486033519553,71.6,46.88
250521_135727_c8ff2d6a,90,0,100.0,45.98,45.98,100.0,45.98
