ts_id,dpsi_val,dcpa_val,conflict_dcpa,conflict_tin,conflict_tin_defined,conflict_tout,is_conflict
250602_161721_c6676e05,0,0,100.0,50.022,50.022,100.0,50.022
250602_161746_413d594c,0,5,100.0,49.492000000000004,49.492000000000004,100.0,49.492000000000004
250602_161810_ce4f1311,0,10,100.0,50.208,50.208,100.0,50.208
250602_161833_2805af85,0,15,100.0,50.449999999999996,50.449999999999996,100.0,50.449999999999996
250602_161857_92a1a1ef,0,20,100.0,49.704,49.704,100.0,49.704
250602_161921_c20ba650,0,25,100.0,50.068,50.068,100.0,50.068
250602_161944_0938ede2,0,30,100.0,50.394000000000005,50.394000000000005,100.0,50.394000000000005
250602_162007_92dcaf93,0,35,100.0,49.994,49.994,100.0,49.994
250602_162031_313d0953,0,40,100.0,49.866,49.866,100.0,49.866
250602_162055_40cf1b67,0,45,100.0,49.856,49.856,100.0,49.856
250602_162119_f4553bb7,10,0,100.0,49.848,49.848,100.0,49.848
250602_162142_c782b08d,10,5,100.0,50.078,50.078,100.0,50.078
250602_162207_8b1156b4,10,10,100.0,50.09,50.09,100.0,50.09
250602_162230_5ed138ec,10,15,100.0,49.846000000000004,49.846000000000004,100.0,49.846000000000004
250602_162254_355c3e3e,10,20,100.0,50.144,50.144,100.0,50.144
250602_162318_3cc6d341,10,25,100.0,50.11600000000001,50.11600000000001,100.0,50.11600000000001
250602_162341_38062e58,10,30,100.0,49.908,49.908,100.0,49.908
250602_162405_addbe60b,10,35,100.0,49.622,49.622,100.0,49.622
250602_162429_df0bd572,10,40,100.0,49.864000000000004,49.864000000000004,100.0,49.864000000000004
250602_162452_a236da02,10,45,100.0,50.182,50.182,100.0,50.182
250602_162516_d88ffa92,20,0,100.0,49.992,49.992,100.0,49.992
250602_162540_fa1858c8,20,5,100.0,50.03999999999999,50.03999999999999,100.0,50.03999999999999
250602_162604_e99ac9a3,20,10,100.0,49.82,49.82,100.0,49.82
250602_162628_5a85bc87,20,15,100.0,50.186,50.186,100.0,50.186
250602_162652_30355f69,20,20,100.0,50.104000000000006,50.104000000000006,100.0,50.104000000000006
250602_162715_1d4f4979,20,25,100.0,50.007999999999996,50.007999999999996,100.0,50.007999999999996
250602_162739_990216ea,20,30,100.0,49.968,49.968,100.0,49.968
