ts_id,dpsi_val,dcpa_val,conflict_dcpa,conflict_tin,conflict_tin_defined,conflict_tout,is_conflict
250528_125708_f4797c64,150,30,93.21000000000001,45.989999999999995,49.34019954940457,93.21000000000001,45.989999999999995
250528_125717_56e8c48f,150,35,87.92,45.53,51.78571428571429,87.92,45.53
250528_125726_e05a3be7,150,40,78.39,46.19,58.92333205766042,78.39,46.19
250528_125735_09b9d9e6,150,45,65.45,45.050000000000004,68.83116883116884,65.45,45.050000000000004
250528_125744_138d9099,160,0,99.98,43.81,43.81876375275055,99.98,43.81
250528_125753_5e4cfd33,160,5,99.92,45.46,45.49639711769415,99.92,45.46
250528_125801_3986f421,160,10,99.82,44.940000000000005,45.02103786816269,99.82,44.940000000000005
250528_125811_8e2d53d8,160,15,99.55000000000001,45.26,45.46459065796083,99.55000000000001,45.26
250528_125820_9f0ceecd,160,20,98.75,44.25,44.81012658227848,98.75,44.25
250528_125828_bd196078,160,25,97.2,45.48,46.79012345679012,97.2,45.48
250528_125837_dad8df61,160,30,93.67999999999999,45.28,48.33475661827498,93.67999999999999,45.28
250528_125846_36b657b0,160,35,88.25,45.800000000000004,51.89801699716714,88.25,45.800000000000004
250528_125855_216332ee,160,40,78.19,45.51,58.204373960864565,78.19,45.51
250528_125904_692770f3,160,45,64.98,44.45,68.40566328100954,64.98,44.45
250528_125913_aa6ecd90,170,0,99.99,44.87,44.87448744874488,99.99,44.87
250528_125922_d0ef646c,170,5,99.94,45.45,45.4772863718231,99.94,45.45
250528_125931_48cadf6b,170,10,99.78,45.75,45.85087191822008,99.78,45.75
250528_125940_1bbf74bc,170,15,99.6,45.33,45.51204819277108,99.6,45.33
250528_125949_b45ecacf,170,20,98.81,44.86,45.40026313126202,98.81,44.86
250528_125958_f9f53e80,170,25,97.22,44.59,45.86504834396215,97.22,44.59
250528_130007_ab2763aa,170,30,93.28999999999999,44.67,47.88294565333905,93.28999999999999,44.67
250528_130016_b341ef89,170,35,87.36,45.32,51.87728937728938,87.36,45.32
250528_130025_267ce8a6,170,40,77.92,44.75,57.43069815195072,77.92,44.75
250528_130034_939e97de,170,45,65.06,45.45,69.85859206885951,65.06,45.45
250528_130043_e9717df5,180,0,99.94,44.98,45.007004202521514,99.94,44.98
250528_130052_28b8f4e7,180,5,99.98,45.25,45.259051810362074,99.98,45.25
250528_130100_d95fd4f3,180,10,99.88,45.61,45.664797757308776,99.88,45.61
250528_130109_7e03840b,180,15,99.57000000000001,44.629999999999995,44.82273777242141,99.57000000000001,44.629999999999995
250528_130118_5373e593,180,20,98.77,45.9,46.47160068846816,98.77,45.9
250528_130127_be0bf74e,180,25,97.09,44.98,46.32814913997322,97.09,44.98
250528_130136_2a7b2bf9,180,30,93.58999999999999,45.58,48.70178437867293,93.58999999999999,45.58
250528_130145_9a72671c,180,35,87.7,46.1,52.56556442417332,87.7,46.1
250528_130154_81f7776c,180,40,78.27,45.29,57.86380477833142,78.27,45.29
250528_130203_4ba4ba19,180,45,65.51,45.06,68.78339184857273,65.51,45.06
