ts_id,dpsi_val,dcpa_val,conflict_dcpa,conflict_tin,conflict_tin_defined,conflict_tout,is_conflict
250528_230941_a659932d,0,0,100.0,45.4,45.4,100.0,45.4
250528_230950_44c8878f,0,5,100.0,46.48,46.48,100.0,46.48
250528_230959_59c57314,0,10,100.0,45.78,45.78,100.0,45.78
250528_231009_b88f7037,0,15,99.97,46.0,46.01380414124237,99.97,46.0
250528_231019_02d64591,0,20,99.89,46.150000000000006,46.20082090299329,99.89,46.150000000000006
250528_231024_2086ef34,0,25,99.44,46.46,46.72164119066774,99.44,46.46
250528_231030_6f3e5e95,0,30,97.75,46.61,47.68286445012787,97.75,46.61
250528_231035_e0f268e7,0,35,93.60000000000001,46.27,49.43376068376069,93.60000000000001,46.27
250528_231040_9d5ed07d,0,40,84.27,47.349999999999994,56.18844191289901,84.27,47.349999999999994
250528_231046_01bbb9ee,0,45,69.06,45.410000000000004,65.75441644946423,69.06,45.410000000000004
250528_231051_40fea4da,10,0,100.0,46.35,46.35,100.0,46.35
250528_231056_d3a3a353,10,5,100.0,45.96,45.96,100.0,45.96
250528_231102_32ed82dd,10,10,100.0,46.160000000000004,46.160000000000004,100.0,46.160000000000004
250528_231107_22cdae77,10,15,99.96000000000001,46.31,46.32853141256503,99.96000000000001,46.31
250528_231113_08b7ec7c,10,20,99.83,45.71,45.787839326855654,99.83,45.71
250528_231118_dbc923b1,10,25,99.45,46.02,46.27450980392157,99.45,46.02
250528_231123_fc9b5fd7,10,30,97.69,46.31,47.40505681236565,97.69,46.31
250528_231129_1bb40d36,10,35,93.35,45.629999999999995,48.88055704338511,93.35,45.629999999999995
250528_231134_c18ff12e,10,40,84.68,46.58,55.00708549834672,84.68,46.58
250528_231140_d3a7dec3,10,45,70.02000000000001,45.67,65.22422165095688,70.02000000000001,45.67
250528_231145_e3b804e9,20,0,100.0,45.82,45.82,100.0,45.82
250528_231150_5b01c13b,20,5,100.0,45.440000000000005,45.440000000000005,100.0,45.440000000000005
250528_231156_4be62be5,20,10,100.0,46.1,46.1,100.0,46.1
250528_231201_c8fe085f,20,15,99.99,45.86,45.86458645864587,99.99,45.86
