ts_id,dpsi_val,dcpa_val,conflict_dcpa,conflict_tin,conflict_tin_defined,conflict_tout,is_conflict
250602_141332_83de7f15,40,10,100.0,49.28,49.28,100.0,49.28
250602_141341_0b5beda1,40,15,100.0,50.739999999999995,50.739999999999995,100.0,50.739999999999995
250602_141350_6da86d19,40,20,100.0,50.370000000000005,50.370000000000005,100.0,50.370000000000005
250602_141359_97119fb6,40,25,100.0,50.480000000000004,50.480000000000004,100.0,50.480000000000004
250602_141408_24be2c9c,40,30,100.0,50.43,50.43,100.0,50.43
250602_141417_3d59833c,40,35,100.0,49.58,49.58,100.0,49.58
250602_141426_43f99adc,40,40,100.0,50.11,50.11,100.0,50.11
250602_141435_e10aaf76,40,45,100.0,50.72,50.72,100.0,50.72
250602_141443_51951c0b,50,0,100.0,50.019999999999996,50.019999999999996,100.0,50.019999999999996
250602_141452_a2896883,50,5,100.0,49.71,49.71,100.0,49.71
250602_141501_a9351f26,50,10,100.0,50.89,50.89,100.0,50.89
250602_141510_c42a8c9c,50,15,100.0,50.39,50.39,100.0,50.39
250602_141519_3e976263,50,20,100.0,49.54,49.54,100.0,49.54
250602_141530_faa9ea17,50,25,100.0,50.660000000000004,50.660000000000004,100.0,50.660000000000004
250602_141541_b311104e,50,30,100.0,50.17,50.17,100.0,50.17
250602_141551_06dbe969,50,35,100.0,50.1,50.1,100.0,50.1
250602_141601_5655c1e1,50,40,100.0,49.9,49.9,100.0,49.9
250602_141610_0c230f8e,50,45,100.0,50.67,50.67,100.0,50.67
250602_141620_8e2ff6f4,60,0,100.0,50.55,50.55,100.0,50.55
250602_141630_7bc8bf4e,60,5,100.0,50.33,50.33,100.0,50.33
250602_141640_6bc1df58,60,10,100.0,49.480000000000004,49.480000000000004,100.0,49.480000000000004
250602_141649_295586be,60,15,100.0,49.519999999999996,49.519999999999996,100.0,49.519999999999996
250602_141659_0aebba51,60,20,100.0,49.79,49.79,100.0,49.79
250602_141708_24d57eb9,60,25,100.0,50.23,50.23,100.0,50.23
250602_141717_a3593deb,60,30,100.0,51.0,51.0,100.0,51.0
250602_141726_13e619d7,60,35,100.0,50.46000000000001,50.46000000000001,100.0,50.46000000000001
250602_141735_304d2ade,60,40,100.0,49.86,49.86,100.0,49.86
250602_141744_2694f0bd,60,45,100.0,49.76,49.76,100.0,49.76
250602_141753_7513e5e4,70,0,100.0,50.029999999999994,50.029999999999994,100.0,50.029999999999994
250602_141802_f29c87cb,70,5,100.0,49.919999999999995,49.919999999999995,100.0,49.919999999999995
250602_141811_d16f71a3,70,10,100.0,49.730000000000004,49.730000000000004,100.0,49.730000000000004
250602_141819_012ca097,70,15,100.0,50.029999999999994,50.029999999999994,100.0,50.029999999999994
250602_141828_dadcb44d,70,20,100.0,49.669999999999995,49.669999999999995,100.0,49.669999999999995
250602_141838_e2e8fcba,70,25,100.0,50.160000000000004,50.160000000000004,100.0,50.160000000000004
250602_141847_0a666224,70,30,100.0,49.99,49.99,100.0,49.99
250602_141856_9b9bf320,70,35,100.0,50.339999999999996,50.339999999999996,100.0,50.339999999999996
250602_141907_90b820ac,70,40,100.0,49.769999999999996,49.769999999999996,100.0,49.769999999999996
250602_141916_381243d3,70,45,100.0,49.47,49.47,100.0,49.47
250602_141925_8c206b19,80,0,100.0,49.5,49.5,100.0,49.5
250602_141934_0caae2bc,80,5,100.0,49.91,49.91,100.0,49.91
250602_141943_3a31401b,80,10,100.0,49.9,49.9,100.0,49.9
250602_141952_4e606bbb,80,15,100.0,50.17,50.17,100.0,50.17
250602_142001_06e3ee6d,80,20,100.0,49.34,49.34,100.0,49.34
250602_142010_7c8bff1b,80,25,100.0,49.559999999999995,49.559999999999995,100.0,49.559999999999995
250602_142019_76fb30bf,80,30,100.0,50.8,50.8,100.0,50.8
250602_142028_4efddef0,80,35,100.0,48.89,48.89,100.0,48.89
250602_142037_f1c413d6,80,40,100.0,50.5,50.5,100.0,50.5
250602_142046_39bc082e,80,45,100.0,48.57,48.57,100.0,48.57
250602_142055_94e9e5cb,90,0,100.0,50.38,50.38,100.0,50.38
250602_142104_48e8a693,90,5,100.0,49.69,49.69,100.0,49.69
250602_142113_ae1a935c,90,10,100.0,50.24999999999999,50.24999999999999,100.0,50.24999999999999
250602_142122_1104b4ae,90,15,100.0,50.14999999999999,50.14999999999999,100.0,50.14999999999999
250602_142131_afd959a0,90,20,100.0,49.86,49.86,100.0,49.86
250602_142140_c945da3a,90,25,100.0,50.029999999999994,50.029999999999994,100.0,50.029999999999994
250602_142149_71d3b2c6,90,30,100.0,49.45,49.45,100.0,49.45
250602_142159_f9001434,90,35,100.0,49.34,49.34,100.0,49.34
250602_142205_8640c2a6,90,40,100.0,49.99,49.99,100.0,49.99
250602_142211_bcc753d8,90,45,100.0,49.27,49.27,100.0,49.27
250602_142216_787a6fdb,100,0,100.0,50.370000000000005,50.370000000000005,100.0,50.370000000000005
250602_142221_94eecc3d,100,5,100.0,49.75,49.75,100.0,49.75
250602_142227_6bc64db8,100,10,100.0,49.9,49.9,100.0,49.9
250602_142232_38d518d2,100,15,100.0,50.01,50.01,100.0,50.01
250602_142237_536d55a2,100,20,100.0,50.1,50.1,100.0,50.1
250602_142243_20ccc717,100,25,100.0,50.73,50.73,100.0,50.73
250602_142249_1fb322cf,100,30,100.0,50.01,50.01,100.0,50.01
250602_142255_c741cde9,100,35,100.0,49.89,49.89,100.0,49.89
250602_142300_193de0df,100,40,100.0,50.06,50.06,100.0,50.06
250602_142306_d40c14e2,100,45,100.0,49.2,49.2,100.0,49.2
250602_142311_dcd5bbdd,110,0,100.0,49.53,49.53,100.0,49.53
250602_142316_b1e5747f,110,5,100.0,49.53,49.53,100.0,49.53
250602_142322_9fc0fd9b,110,10,100.0,50.79,50.79,100.0,50.79
250602_142327_1d668ea4,110,15,100.0,50.78,50.78,100.0,50.78
250602_142333_1cc493d8,110,20,100.0,50.09,50.09,100.0,50.09
250602_142338_43f5fb1b,110,25,100.0,49.53,49.53,100.0,49.53
250602_142343_fd190e93,110,30,100.0,49.68,49.68,100.0,49.68
250602_142349_3325a8b2,110,35,100.0,50.27,50.27,100.0,50.27
250602_142354_877a3b25,110,40,100.0,49.46,49.46,100.0,49.46
250602_142400_0f256d6f,110,45,100.0,49.61,49.61,100.0,49.61
250602_142405_a09f714e,120,0,100.0,50.36000000000001,50.36000000000001,100.0,50.36000000000001
250602_142410_c8e25dd1,120,5,100.0,48.97,48.97,100.0,48.97
250602_142416_34e78b3c,120,10,100.0,50.32,50.32,100.0,50.32
250602_142421_1e1830c9,120,15,100.0,50.24999999999999,50.24999999999999,100.0,50.24999999999999
250602_142427_593eb342,120,20,100.0,50.06,50.06,100.0,50.06
250602_142432_66439080,120,25,100.0,50.07,50.07,100.0,50.07
250602_142438_01b83e52,120,30,100.0,49.96,49.96,100.0,49.96
250602_142443_473552c3,120,35,100.0,49.63,49.63,100.0,49.63
250602_142449_e7ab0f0b,120,40,100.0,49.72,49.72,100.0,49.72
250602_142454_bbdcefea,120,45,100.0,50.13999999999999,50.13999999999999,100.0,50.13999999999999
250602_142459_3bab7ed7,130,0,100.0,49.69,49.69,100.0,49.69
250602_142504_31785347,130,5,100.0,49.82,49.82,100.0,49.82
250602_142510_1839064c,130,10,100.0,49.730000000000004,49.730000000000004,100.0,49.730000000000004
250602_142515_ba75185b,130,15,100.0,50.22,50.22,100.0,50.22
250602_142520_1aa8641e,130,20,100.0,50.6,50.6,100.0,50.6
250602_142526_d02028da,130,25,100.0,49.69,49.69,100.0,49.69
250602_142531_49208bd5,130,30,100.0,49.18,49.18,100.0,49.18
250602_142536_b3780a39,130,35,100.0,49.81,49.81,100.0,49.81
250602_142542_a070653b,130,40,100.0,50.260000000000005,50.260000000000005,100.0,50.260000000000005
250602_142547_e33e03c3,130,45,100.0,49.79,49.79,100.0,49.79
250602_142553_06a11ada,140,0,100.0,49.75,49.75,100.0,49.75
250602_142558_1ef4e622,140,5,100.0,50.12,50.12,100.0,50.12
250602_142603_8ff76afb,140,10,100.0,50.629999999999995,50.629999999999995,100.0,50.629999999999995
250602_142609_6472b847,140,15,100.0,49.81,49.81,100.0,49.81
250602_142614_96c85ad2,140,20,100.0,50.17,50.17,100.0,50.17
250602_142619_2c036db5,140,25,100.0,50.21,50.21,100.0,50.21
250602_142625_8ef1621f,140,30,100.0,49.54,49.54,100.0,49.54
250602_142630_c1ffa773,140,35,100.0,49.17,49.17,100.0,49.17
250602_142636_df214e2d,140,40,100.0,50.19,50.19,100.0,50.19
250602_142641_07772a39,140,45,100.0,49.38,49.38,100.0,49.38
250602_142646_75901f4e,150,0,100.0,50.470000000000006,50.470000000000006,100.0,50.470000000000006
250602_142652_54d5d9d8,150,5,100.0,50.46000000000001,50.46000000000001,100.0,50.46000000000001
250602_142657_1392bd47,150,10,100.0,49.63,49.63,100.0,49.63
250602_142702_7e325495,150,15,100.0,49.769999999999996,49.769999999999996,100.0,49.769999999999996
250602_142708_d1cdf114,150,20,100.0,49.8,49.8,100.0,49.8
250602_142713_1cba2fb8,150,25,100.0,49.7,49.7,100.0,49.7
250602_142718_ad960a57,150,30,100.0,50.14999999999999,50.14999999999999,100.0,50.14999999999999
250602_142724_84be44e4,150,35,100.0,49.46,49.46,100.0,49.46
250602_142729_4de92983,150,40,100.0,50.19,50.19,100.0,50.19
250602_142734_835e57c8,150,45,100.0,49.4,49.4,100.0,49.4
250602_142740_b8a75c63,160,0,100.0,50.690000000000005,50.690000000000005,100.0,50.690000000000005
250602_142745_8e10db7f,160,5,100.0,50.9,50.9,100.0,50.9
250602_142751_d2d72ffa,160,10,100.0,49.69,49.69,100.0,49.69
250602_142756_c3fa045e,160,15,100.0,50.46000000000001,50.46000000000001,100.0,50.46000000000001
250602_142802_78b5f376,160,20,100.0,50.449999999999996,50.449999999999996,100.0,50.449999999999996
250602_142807_649a4c8e,160,25,100.0,50.160000000000004,50.160000000000004,100.0,50.160000000000004
250602_142813_eb42592a,160,30,100.0,50.080000000000005,50.080000000000005,100.0,50.080000000000005
250602_142818_ba9ee625,160,35,100.0,50.14999999999999,50.14999999999999,100.0,50.14999999999999
250602_142823_c44271c5,160,40,100.0,50.17,50.17,100.0,50.17
250602_142829_1806ed3e,160,45,100.0,49.99,49.99,100.0,49.99
250602_142834_64b89b4b,170,0,100.0,49.15,49.15,100.0,49.15
250602_142839_b33e6b24,170,5,100.0,50.24999999999999,50.24999999999999,100.0,50.24999999999999
250602_142845_7e800e49,170,10,100.0,50.12,50.12,100.0,50.12
250602_142850_d3a7b61e,170,15,100.0,49.769999999999996,49.769999999999996,100.0,49.769999999999996
250602_142856_592e2567,170,20,100.0,50.27,50.27,100.0,50.27
250602_142901_6fe54b5e,170,25,100.0,49.43,49.43,100.0,49.43
250602_142906_e744deb0,170,30,100.0,49.21,49.21,100.0,49.21
250602_142912_7e3ba66e,170,35,100.0,51.06,51.06,100.0,51.06
250602_142917_45d586cf,170,40,100.0,49.26,49.26,100.0,49.26
250602_142922_fcfe0560,170,45,100.0,48.730000000000004,48.730000000000004,100.0,48.730000000000004
250602_142928_9d9d3466,180,0,100.0,49.6,49.6,100.0,49.6
250602_142933_37a88aee,180,5,100.0,50.55,50.55,100.0,50.55
250602_142939_5eae5304,180,10,100.0,50.1,50.1,100.0,50.1
250602_142944_aa9ac8ba,180,15,100.0,50.3,50.3,100.0,50.3
250602_142950_3d28fe15,180,20,100.0,49.99,49.99,100.0,49.99
250602_142956_e894129e,180,25,100.0,50.73,50.73,100.0,50.73
250602_143002_5c53caca,180,30,100.0,49.44,49.44,100.0,49.44
250602_143007_9da80dfc,180,35,100.0,50.71,50.71,100.0,50.71
250602_143012_5dd41cd2,180,40,100.0,49.64,49.64,100.0,49.64
250602_143018_ee1a766e,180,45,100.0,50.46000000000001,50.46000000000001,100.0,50.46000000000001
