ts_id,dpsi_val,dcpa_val,conflict_dcpa,conflict_tin,conflict_tin_defined,conflict_tout,is_conflict
250502_121403_88f7228f,60,25,99.87,46.94,47.00110143186142,99.87,46.94
250502_121411_65757b5b,60,30,99.0,46.62,47.090909090909086,99.0,46.62
250502_121421_d2402e36,60,35,96.23,46.52,48.3425127299179,96.23,46.52
250502_121430_77861d3c,60,40,87.64999999999999,45.86,52.32173416999429,87.64999999999999,45.86
250502_121439_8c3db812,60,45,71.47,46.51,65.07625577165244,71.47,46.51
250502_121447_0d0bc530,70,0,100.0,45.94,45.94,100.0,45.94
250502_121456_a40974d3,70,5,100.0,47.27,47.27,100.0,47.27
250502_121505_a07c8932,70,10,100.0,47.339999999999996,47.339999999999996,100.0,47.339999999999996
250502_121514_4cc66c1d,70,15,100.0,45.53,45.53,100.0,45.53
250502_121523_0652c678,70,20,99.99,46.61,46.614661466146615,99.99,46.61
250502_121532_004a2338,70,25,99.81,46.75,46.83899408876866,99.81,46.75
250502_121541_b5bceb6f,70,30,98.98,45.540000000000006,46.00929480703172,98.98,45.540000000000006
250502_121550_a05beb96,70,35,95.96000000000001,46.800000000000004,48.770320967069615,95.96000000000001,46.800000000000004
250502_121559_960fb882,70,40,87.48,47.05,53.78372199359853,87.48,47.05
250502_121608_be703b0b,70,45,71.61,46.46,64.87920681469068,71.61,46.46
250502_121617_988e2070,80,0,100.0,46.589999999999996,46.589999999999996,100.0,46.589999999999996
250502_121626_9fd2e81b,80,5,100.0,46.22,46.22,100.0,46.22
250502_121635_7bbfd508,80,10,100.0,46.12,46.12,100.0,46.12
250502_121644_27860d97,80,15,100.0,47.9,47.9,100.0,47.9
250502_121653_20d3e4d8,80,20,99.94,46.839999999999996,46.86812087252352,99.94,46.839999999999996
250502_121702_feae5fc0,80,25,99.87,45.82,45.87964353659758,99.87,45.82
250502_121711_5c6c56b0,80,30,98.83,47.21,47.768896084184966,98.83,47.21
250502_121720_e97bccff,80,35,95.53,45.72,47.859311211137864,95.53,45.72
250502_121729_4075ddd6,80,40,87.97,46.800000000000004,53.199954529953395,87.97,46.800000000000004
250502_121737_1a8e2377,80,45,72.04,46.11,64.00610771793448,72.04,46.11
250502_121746_74027cd6,90,0,100.0,47.260000000000005,47.260000000000005,100.0,47.260000000000005
250502_121756_c3b863ae,90,5,100.0,46.25,46.25,100.0,46.25
250502_121804_412afc16,90,10,100.0,48.03,48.03,100.0,48.03
250502_121814_354f29f9,90,15,100.0,46.71,46.71,100.0,46.71
250502_121822_0dd8dbfb,90,20,100.0,45.56,45.56,100.0,45.56
250502_121831_e02d54d1,90,25,99.75,45.93,46.04511278195489,99.75,45.93
250502_121841_db1fc315,90,30,98.82,46.67,47.22728192673548,98.82,46.67
250502_121849_267ce88d,90,35,95.94,46.57,48.54075463831561,95.94,46.57
250502_121859_7d3f159d,90,40,87.45,46.01,52.61292166952545,87.45,46.01
250502_121907_a955f793,90,45,71.91,46.5,64.66416353775553,71.91,46.5
250502_121917_01072039,100,0,100.0,46.12,46.12,100.0,46.12
250502_121925_e7ebaaa1,100,5,100.0,46.57,46.57,100.0,46.57
250502_121934_96ed26f9,100,10,100.0,46.52,46.52,100.0,46.52
250502_121943_ef96d2cf,100,15,99.99,46.650000000000006,46.65466546654665,99.99,46.650000000000006
250502_121952_b23c7fe8,100,20,99.95,46.660000000000004,46.68334167083542,99.95,46.660000000000004
250502_122001_8f0e2377,100,25,99.92,46.7,46.73738991192955,99.92,46.7
250502_122010_34444559,100,30,98.97,45.440000000000005,45.91290289986865,98.97,45.440000000000005
250502_122019_f5210e1f,100,35,95.58,46.63,48.78635697844737,95.58,46.63
250502_122028_38ec4301,100,40,87.41,46.150000000000006,52.79716279601876,87.41,46.150000000000006
250502_122037_1dd4d4ff,100,45,71.59,46.77,65.33035340131303,71.59,46.77
250502_122046_5f1abd3e,110,0,100.0,46.2,46.2,100.0,46.2
250502_122055_b8d643f2,110,5,100.0,46.01,46.01,100.0,46.01
250502_122104_a09a3677,110,10,100.0,46.11,46.11,100.0,46.11
250502_122113_20fa8349,110,15,100.0,46.08,46.08,100.0,46.08
250502_122122_92846f88,110,20,99.98,46.989999999999995,46.999399879975996,99.98,46.989999999999995
250502_122131_f1a584fa,110,25,99.74,46.660000000000004,46.78163224383397,99.74,46.660000000000004
250502_122140_31b52f94,110,30,98.9,46.26,46.77451971688574,98.9,46.26
250502_122149_9a48eb43,110,35,96.03,45.95,47.84963032385713,96.03,45.95
250502_122158_dfcf950f,110,40,87.47,47.33,54.10998056476506,87.47,47.33
250502_122207_27eeeffc,110,45,71.67999999999999,46.61,65.02511160714286,71.67999999999999,46.61
250502_122216_ce96de78,120,0,100.0,46.46,46.46,100.0,46.46
250502_122225_b78f6ab6,120,5,100.0,46.88,46.88,100.0,46.88
250502_122234_d29cf7cf,120,10,100.0,45.97,45.97,100.0,45.97
250502_122243_6f6befdc,120,15,100.0,47.010000000000005,47.010000000000005,100.0,47.010000000000005
250502_122252_8882f21a,120,20,99.92,46.650000000000006,46.68734987990392,99.92,46.650000000000006
250502_122301_761ae049,120,25,99.83,46.39,46.46899729540218,99.83,46.39
250502_122310_79a4830e,120,30,99.08,45.879999999999995,46.306015341138476,99.08,45.879999999999995
250502_122319_f651b44b,120,35,95.89999999999999,46.14,48.112617309697605,95.89999999999999,46.14
250502_122328_92826191,120,40,87.22,46.71,53.554230681036465,87.22,46.71
250502_122337_523d2b2a,120,45,71.72,46.29,64.54266592303402,71.72,46.29
250502_122346_36389f5d,130,0,100.0,46.06,46.06,100.0,46.06
250502_122355_efcd7bd8,130,5,100.0,46.26,46.26,100.0,46.26
250502_122404_7a739477,130,10,100.0,45.9,45.9,100.0,45.9
250502_122413_c79e4333,130,15,100.0,45.800000000000004,45.800000000000004,100.0,45.800000000000004
250502_122422_ad157034,130,20,99.99,46.379999999999995,46.384638463846386,99.99,46.379999999999995
250502_122431_df5f9483,130,25,99.79,45.9,45.99659284497445,99.79,45.9
250502_122440_47941de5,130,30,98.97,46.83,47.31736889966657,98.97,46.83
250502_122449_af792f83,130,35,95.75,47.08,49.16971279373368,95.75,47.08
250502_122458_7b936dd4,130,40,87.83,46.489999999999995,52.931800068313784,87.83,46.489999999999995
250502_122507_f3c8ab8d,130,45,71.46000000000001,46.98,65.74307304785894,71.46000000000001,46.98
250502_122517_eb3fb985,140,0,100.0,45.440000000000005,45.440000000000005,100.0,45.440000000000005
250502_122526_602efb21,140,5,100.0,46.71,46.71,100.0,46.71
250502_122535_a2ee4669,140,10,100.0,47.15,47.15,100.0,47.15
250502_122543_f6e803f3,140,15,100.0,47.010000000000005,47.010000000000005,100.0,47.010000000000005
250502_122552_f2df2a43,140,20,99.97,45.410000000000004,45.42362708812644,99.97,45.410000000000004
250502_122601_c9f88069,140,25,99.72,46.82,46.95146409947854,99.72,46.82
250502_122610_c03584d1,140,30,98.95,46.39,46.8822637695806,98.95,46.39
250502_122619_730e9374,140,35,95.59,45.839999999999996,47.954806988178674,95.59,45.839999999999996
250502_122628_6131789c,140,40,87.52,46.06,52.62797074954296,87.52,46.06
250502_122637_7da953bb,140,45,72.19,47.14,65.29990303366118,72.19,47.14
250502_122646_7dc3a313,150,0,100.0,46.11,46.11,100.0,46.11
250502_122655_236e936b,150,5,100.0,46.489999999999995,46.489999999999995,100.0,46.489999999999995
250502_122704_825d37d5,150,10,100.0,46.29,46.29,100.0,46.29
250502_122714_93b3a6f9,150,15,100.0,46.46,46.46,100.0,46.46
250502_122723_e059bf1d,150,20,99.99,47.260000000000005,47.26472647264727,99.99,47.260000000000005
250502_122732_f215cc01,150,25,99.83,47.11,47.19022337974557,99.83,47.11
250502_122741_2ab72cac,150,30,98.88,46.58,47.10760517799353,98.88,46.58
250502_122750_3ef7f94e,150,35,96.02000000000001,46.07,47.979587585919596,96.02000000000001,46.07
250502_122759_481efd46,150,40,87.69,46.5,53.02771125555936,87.69,46.5
250502_122808_e960d54b,150,45,71.53,46.18,64.560324339438,71.53,46.18
250502_122817_d6e2d447,160,0,100.0,46.18,46.18,100.0,46.18
250502_122826_7ed092a3,160,5,100.0,46.62,46.62,100.0,46.62
250502_122835_dddc18dd,160,10,100.0,46.760000000000005,46.760000000000005,100.0,46.760000000000005
250502_122844_a1522b88,160,15,100.0,46.88,46.88,100.0,46.88
250502_122852_78912d91,160,20,99.98,46.97,46.97939587917583,99.98,46.97
250502_122902_337a0fae,160,25,99.85000000000001,47.05,47.1206810215323,99.85000000000001,47.05
250502_122911_ee23cdd8,160,30,99.03999999999999,46.61,47.06179321486268,99.03999999999999,46.61
250502_122920_1c776c25,160,35,95.71,46.9,49.00219412809529,95.71,46.9
250502_122929_71397c4b,160,40,87.1,46.71,53.62801377726751,87.1,46.71
250502_122937_7137b7e5,160,45,71.34,46.23,64.80235492010092,71.34,46.23
250502_122946_4ad1d8c2,170,0,100.0,46.760000000000005,46.760000000000005,100.0,46.760000000000005
250502_122956_dd34e394,170,5,100.0,47.33,47.33,100.0,47.33
250502_123005_08f9c6d6,170,10,100.0,45.86,45.86,100.0,45.86
250502_123014_5915579a,170,15,100.0,47.589999999999996,47.589999999999996,100.0,47.589999999999996
250502_123023_19cb8470,170,20,99.96000000000001,46.62,46.63865546218487,99.96000000000001,46.62
250502_123032_e0fa6582,170,25,99.79,46.77,46.868423689748475,99.79,46.77
250502_123041_f9bd63b6,170,30,99.07000000000001,46.43,46.865852427576456,99.07000000000001,46.43
250502_123050_b6fdeca9,170,35,96.12,45.36,47.19101123595505,96.12,45.36
250502_123059_5401adda,170,40,87.22,46.61,53.43957807842238,87.22,46.61
250502_123108_f4a09b3c,170,45,72.31,47.14,65.19153644032637,72.31,47.14
250502_123117_91401ee2,180,0,100.0,45.739999999999995,45.739999999999995,100.0,45.739999999999995
250502_123126_9dd26405,180,5,100.0,46.88,46.88,100.0,46.88
250502_123136_9b3e0f8b,180,10,100.0,45.51,45.51,100.0,45.51
250502_123144_19a67700,180,15,100.0,46.989999999999995,46.989999999999995,100.0,46.989999999999995
250502_123153_bcb37efd,180,20,99.99,47.06,47.06470647064707,99.99,47.06
250502_123202_a8b1335b,180,25,99.85000000000001,46.63,46.70005007511267,99.85000000000001,46.63
250502_123211_8487670e,180,30,98.81,46.089999999999996,46.64507640927032,98.81,46.089999999999996
250502_123220_bc4ec0b0,180,35,95.85000000000001,47.18,49.2227438706312,95.85000000000001,47.18
250502_123229_e7864789,180,40,87.56,46.739999999999995,53.38053905893102,87.56,46.739999999999995
250502_123239_66034517,180,45,71.77,46.51,64.80423575310019,71.77,46.51
