ts_id,dpsi_val,dcpa_val,conflict_dcpa,conflict_tin,conflict_tin_defined,conflict_tout,is_conflict
250528_135301_b2572989,0,0,99.99,46.69,46.69466946694669,99.99,46.69
250528_135310_a4f4fbdd,0,5,99.95,46.71,46.73336668334167,99.95,46.71
250528_135319_3a2867e0,0,10,99.85000000000001,46.88,46.95042563845769,99.85000000000001,46.88
250528_135327_850ed15d,0,15,99.68,46.760000000000005,46.91011235955056,99.68,46.760000000000005
250528_135336_ad357092,0,20,99.13,45.89,46.29274689801271,99.13,45.89
250528_135345_8dcfd538,0,25,97.85000000000001,46.339999999999996,47.35820132856413,97.85000000000001,46.339999999999996
250528_135353_0c07ab26,0,30,95.21,45.68,47.97815355529881,95.21,45.68
250528_135402_a0a27cbf,0,35,89.64999999999999,45.0,50.1952035694367,89.64999999999999,45.0
250528_135411_fa60a226,0,40,80.95,46.63,57.60345892526251,80.95,46.63
250528_135419_083fe3de,0,45,68.55,46.57,67.93581327498175,68.55,46.57
250528_135428_352f869a,10,0,100.0,46.52,46.52,100.0,46.52
250528_135437_36bde5cf,10,5,99.99,45.800000000000004,45.804580458045805,99.99,45.800000000000004
250528_135446_4c63635f,10,10,99.92999999999999,46.0,46.032222555789055,99.92999999999999,46.0
250528_135454_e15b4bea,10,15,99.77000000000001,45.36,45.46456850756741,99.77000000000001,45.36
250528_135503_1796c29b,10,20,99.32,46.56,46.87877567458719,99.32,46.56
250528_135512_3c6b855a,10,25,97.88,46.29,47.292603187576624,97.88,46.29
250528_135521_76476234,10,30,95.49,46.04,48.21447271965651,95.49,46.04
250528_135530_21a8f130,10,35,90.53,46.07,50.88920799734894,90.53,46.07
250528_135538_17b1cc41,10,40,81.69999999999999,45.09,55.18971848225214,81.69999999999999,45.09
250528_135547_9212a92f,10,45,69.3,47.24,68.16738816738817,69.3,47.24
250528_135556_e79addce,20,0,100.0,46.01,46.01,100.0,46.01
250528_135605_4c1b1b48,20,5,99.99,45.73,45.73457345734573,99.99,45.73
250528_135614_1825c80e,20,10,99.96000000000001,46.160000000000004,46.17847138855542,99.96000000000001,46.160000000000004
250528_135622_b6324eca,20,15,99.83,45.660000000000004,45.73775418210958,99.83,45.660000000000004
250528_135631_a39ed8d7,20,20,99.55000000000001,45.75,45.95680562531391,99.55000000000001,45.75
250528_135640_adbe60fd,20,25,98.74000000000001,47.29,47.893457565323075,98.74000000000001,47.29
250528_135649_d374edec,20,30,96.41999999999999,45.75,47.44866210329807,96.41999999999999,45.75
250528_135658_78a1b020,20,35,91.42,46.050000000000004,50.37190986654999,91.42,46.050000000000004
250528_135707_8f46bf06,20,40,82.54,45.64,55.29440271383571,82.54,45.64
250528_135715_60d838a7,20,45,68.28999999999999,45.09,66.02723678430225,68.28999999999999,45.09
250528_135724_21b3f161,30,0,100.0,45.910000000000004,45.910000000000004,100.0,45.910000000000004
250528_135733_67627a87,30,5,100.0,46.239999999999995,46.239999999999995,100.0,46.239999999999995
250528_135742_533bd4d6,30,10,100.0,46.36,46.36,100.0,46.36
250528_135751_0f2f2e0c,30,15,99.91,46.62,46.661995796216594,99.91,46.62
250528_135759_3996f0e0,30,20,99.67,46.02,46.17236881709642,99.67,46.02
250528_135808_edf510aa,30,25,98.85000000000001,45.49,46.0192210419828,98.85000000000001,45.49
250528_135817_2a92eb91,30,30,96.91,46.02,47.487359405634095,96.91,46.02
250528_135826_7f94f10b,30,35,92.34,46.01,49.82672731210743,92.34,46.01
250528_135835_bd036d23,30,40,82.37,45.839999999999996,55.65132936748817,82.37,45.839999999999996
250528_135844_67bdf2fe,30,45,68.85,45.9,66.66666666666666,68.85,45.9
250528_135853_867630bc,40,0,100.0,45.97,45.97,100.0,45.97
250528_135902_6ed9762c,40,5,100.0,45.5,45.5,100.0,45.5
250528_135911_e95f530b,40,10,99.99,46.11,46.11461146114612,99.99,46.11
250528_135919_fee5906d,40,15,99.97,46.02,46.03381014304291,99.97,46.02
250528_135929_b5964885,40,20,99.76,46.160000000000004,46.271050521251,99.76,46.160000000000004
250528_135937_46565178,40,25,99.22999999999999,45.739999999999995,46.09493096845712,99.22999999999999,45.739999999999995
250528_135946_56a14708,40,30,96.96000000000001,46.26,47.71039603960396,96.96000000000001,46.26
250528_135955_8f1e04df,40,35,91.84,45.6,49.65156794425087,91.84,45.6
250528_140004_d6241cb5,40,40,84.52,46.92,55.51348793185045,84.52,46.92
250528_140013_25237d9b,40,45,69.25,45.93,66.32490974729241,69.25,45.93
250528_140022_eb085add,50,0,100.0,46.339999999999996,46.339999999999996,100.0,46.339999999999996
250528_140031_4b07c8bb,50,5,100.0,46.11,46.11,100.0,46.11
250528_140040_bfd62360,50,10,99.99,46.03,46.034603460346034,99.99,46.03
250528_140048_08e5a5a9,50,15,99.92,46.06,46.0968775020016,99.92,46.06
250528_140057_7e9572dc,50,20,99.81,45.839999999999996,45.927261797415085,99.81,45.839999999999996
250528_140106_0ec2805f,50,25,99.11999999999999,46.160000000000004,46.56981436642453,99.11999999999999,46.160000000000004
250528_140115_425a13d2,50,30,97.3,46.739999999999995,48.03699897225077,97.3,46.739999999999995
250528_140124_4819ded3,50,35,93.0,46.03,49.494623655913976,93.0,46.03
250528_140133_b64ec6af,50,40,83.91,46.160000000000004,55.01132165415326,83.91,46.160000000000004
250528_140142_fc67e354,50,45,68.73,45.51,66.21562636403317,68.73,45.51
250528_140151_19464a81,60,0,100.0,45.61,45.61,100.0,45.61
250528_140200_fab79cf7,60,5,100.0,46.67,46.67,100.0,46.67
250528_140209_dc4f3cf7,60,10,100.0,46.089999999999996,46.089999999999996,100.0,46.089999999999996
250528_140218_8dda68c8,60,15,99.97,45.96,45.9737921376413,99.97,45.96
250528_140227_9f01f50b,60,20,99.79,45.519999999999996,45.61579316564786,99.79,45.519999999999996
250528_140236_9c31a8b0,60,25,99.07000000000001,45.72,46.14918744322196,99.07000000000001,45.72
250528_140245_e6febf70,60,30,97.23,45.89,47.197367067777435,97.23,45.89
250528_140253_968e4878,60,35,93.14,46.839999999999996,50.28988619282801,93.14,46.839999999999996
250528_140302_a43f2c2e,60,40,83.82,45.85,54.70054879503699,83.82,45.85
250528_140311_d87ed6bf,60,45,69.21000000000001,45.45,65.66970091027308,69.21000000000001,45.45
250528_140320_0bca5b34,70,0,100.0,45.879999999999995,45.879999999999995,100.0,45.879999999999995
250528_140329_2b8c3909,70,5,100.0,46.18,46.18,100.0,46.18
250528_140338_5974ba57,70,10,100.0,46.1,46.1,100.0,46.1
250528_140347_98bcf0fa,70,15,99.97,46.379999999999995,46.39391817545263,99.97,46.379999999999995
250528_140356_6a95cfd1,70,20,99.83999999999999,46.73,46.80488782051282,99.83999999999999,46.73
250528_140405_fbef00e2,70,25,99.19,46.22,46.59743925798971,99.19,46.22
250528_140414_cb316110,70,30,97.57000000000001,47.08,48.252536640360766,97.57000000000001,47.08
250528_140423_3e5b4a15,70,35,93.58,47.089999999999996,50.32058132079504,93.58,47.089999999999996
250528_140432_5b6239df,70,40,83.38,46.650000000000006,55.948668745502516,83.38,46.650000000000006
250528_140441_d21feeb4,70,45,69.56,46.06,66.21621621621621,69.56,46.06
250528_140449_07b147c0,80,0,100.0,46.589999999999996,46.589999999999996,100.0,46.589999999999996
250528_140458_9a05d87d,80,5,99.99,45.76,45.76457645764577,99.99,45.76
250528_140507_f79dddf7,80,10,100.0,45.39,45.39,100.0,45.39
250528_140517_961403f6,80,15,99.99,47.08,47.08470847084708,99.99,47.08
250528_140525_da18830e,80,20,99.78,46.32,46.42212868310283,99.78,46.32
250528_140534_10cef9b8,80,25,99.26,45.540000000000006,45.879508361877896,99.26,45.540000000000006
250528_140543_fd557870,80,30,97.89999999999999,46.36,47.35444330949949,97.89999999999999,46.36
250528_140552_f648349c,80,35,93.32000000000001,46.12,49.42134590655808,93.32000000000001,46.12
250528_140601_e9284116,80,40,83.75,45.29,54.07761194029851,83.75,45.29
250528_140610_301e50dd,80,45,69.78,46.1,66.06477500716538,69.78,46.1
250528_140619_f162dbcb,90,0,100.0,45.81,45.81,100.0,45.81
250528_140628_8f342136,90,5,100.0,46.150000000000006,46.150000000000006,100.0,46.150000000000006
250528_140637_a6f9244f,90,10,99.99,46.07,46.07460746074607,99.99,46.07
250528_140646_7618958f,90,15,100.0,45.379999999999995,45.379999999999995,100.0,45.379999999999995
250528_140655_e3242750,90,20,99.89,46.9,46.951646811492644,99.89,46.9
250528_140704_3b04dad5,90,25,99.4,44.97,45.24144869215292,99.4,44.97
250528_140713_04aebd31,90,30,97.58,46.589999999999996,47.745439639270344,97.58,46.589999999999996
250528_140722_11777911,90,35,93.67999999999999,46.550000000000004,49.69043552519214,93.67999999999999,46.550000000000004
250528_140731_dfb904a0,90,40,84.38,45.57,54.00568855178952,84.38,45.57
250528_140740_ac99a7e4,90,45,68.88,45.4,65.91173054587689,68.88,45.4
250528_140749_565c8831,100,0,100.0,45.739999999999995,45.739999999999995,100.0,45.739999999999995
250528_140758_6785cc9a,100,5,100.0,46.31,46.31,100.0,46.31
250528_140806_4fed03e5,100,10,100.0,45.33,45.33,100.0,45.33
250528_140816_9cbdd9dd,100,15,99.98,45.410000000000004,45.41908381676335,99.98,45.410000000000004
250528_140824_ae18344e,100,20,99.81,45.85,45.93728083358381,99.81,45.85
250528_140833_f757c3b1,100,25,99.14,46.11,46.509985878555575,99.14,46.11
250528_140842_aa2cd94c,100,30,97.78999999999999,45.190000000000005,46.21126904591472,97.78999999999999,45.190000000000005
250528_140851_16176097,100,35,93.56,46.03,49.19837537409149,93.56,46.03
250528_140900_820607be,100,40,84.08,46.83,55.69695528068506,84.08,46.83
250528_140909_182faa71,100,45,70.03,45.86,65.48622019134656,70.03,45.86
250528_140918_e53b56a8,110,0,100.0,46.02,46.02,100.0,46.02
