ts_id,dpsi_val,dcpa_val,conflict_dcpa,conflict_tin,conflict_tin_defined,conflict_tout,is_conflict
250502_111650_674d9f66,60,15,99.86,45.23,45.29341077508512,99.86,45.23
250502_111659_3d825605,60,20,99.52,44.940000000000005,45.15675241157556,99.52,44.940000000000005
250502_111708_59e2bbae,60,25,98.53,46.82,47.518522277478944,98.53,46.82
250502_111717_b6604678,60,30,95.98,47.260000000000005,49.23942488018337,95.98,47.260000000000005
250502_111726_2dea3bab,60,35,90.60000000000001,47.23,52.13024282560706,90.60000000000001,47.23
250502_111735_20c67f86,60,40,82.50999999999999,48.19,58.40504181311357,82.50999999999999,48.19
250502_111744_6b0adf14,60,45,68.54,48.85,71.2722497811497,68.54,48.85
250502_111753_e86d2992,70,0,100.0,45.47,45.47,100.0,45.47
250502_111801_7e5729dd,70,5,100.0,45.18,45.18,100.0,45.18
250502_111810_ec99ebdd,70,10,100.0,45.6,45.6,100.0,45.6
250502_111819_ad8efc2d,70,15,99.89,45.93,45.980578636500155,99.89,45.93
250502_111828_e54bf231,70,20,99.72,46.08,46.20938628158845,99.72,46.08
250502_111837_0ee9a10f,70,25,98.98,46.82,47.30248535057587,98.98,46.82
250502_111846_cafcc0de,70,30,96.96000000000001,47.13,48.60767326732673,96.96000000000001,47.13
250502_111856_55a0e1d8,70,35,92.15,47.78,51.85024416711883,92.15,47.78
250502_111905_93fc7ef8,70,40,83.85000000000001,47.93,57.16159809183065,83.85000000000001,47.93
250502_111914_3becd501,70,45,69.89,48.35,69.18014022034626,69.89,48.35
250502_111922_e13c65db,80,0,100.0,45.25,45.25,100.0,45.25
250502_111931_6a4b9200,80,5,100.0,45.57,45.57,100.0,45.57
250502_111940_d3ef7324,80,10,100.0,45.24,45.24,100.0,45.24
250502_111949_cf57564b,80,15,99.97,46.410000000000004,46.42392717815345,99.97,46.410000000000004
250502_111958_f0fcd30d,80,20,99.83,46.57,46.64930381648803,99.83,46.57
250502_112007_7acc89d5,80,25,99.46000000000001,46.17,46.42067162678464,99.46000000000001,46.17
250502_112016_8b7dcf19,80,30,98.09,46.94,47.854011621979815,98.09,46.94
250502_112025_4e21445f,80,35,93.87,47.77,50.88952807073612,93.87,47.77
250502_112034_dbf29d56,80,40,85.56,46.32,54.137447405329596,85.56,46.32
250502_112043_ea86fa68,80,45,71.04,46.35,65.24493243243244,71.04,46.35
250502_112052_3135e3d7,90,0,100.0,46.29,46.29,100.0,46.29
250502_112101_10c54145,90,5,100.0,47.42,47.42,100.0,47.42
250502_112110_6a394cae,90,10,100.0,47.620000000000005,47.620000000000005,100.0,47.620000000000005
250502_112119_7ce4d638,90,15,100.0,47.43,47.43,100.0,47.43
250502_112128_eb1c9aae,90,20,99.97,46.44,46.45393618085426,99.97,46.44
250502_112137_79f6779e,90,25,99.7,46.760000000000005,46.90070210631896,99.7,46.760000000000005
